学校名称,学校标识码,主管部门,所在省份,所在城市,办学层次,学校性质
山东理工职业学院,4137014242,山东省,山东省,济宁市,专科,公办
山东文化产业职业学院,4137014261,山东省教育厅,山东省,青岛市,专科,民办
青岛远洋船员职业学院,4137014320,山东省,山东省,青岛市,专科,公办
济南幼儿师范高等专科学校,4137014332,山东省,山东省,济南市,专科,公办
济南护理职业学院,4137014343,山东省,山东省,济南市,专科,公办
泰山护理职业学院,4137014345,山东省,山东省,泰安市,专科,公办
山东海事职业学院,4137014346,山东省教育厅,山东省,潍坊市,专科,民办
潍坊护理职业学院,4137014347,山东省,山东省,潍坊市,专科,公办
潍坊工程职业学院,4137014379,山东省,山东省,潍坊市,专科,公办
菏泽职业学院,4137014477,山东省,山东省,菏泽市,专科,公办
山东艺术设计职业学院,4137014506,山东省教育厅,山东省,济南市,专科,民办
威海海洋职业学院,4137014507,山东省,山东省,威海市,专科,公办
山东特殊教育职业学院,4137014545,山东省,山东省,济南市,专科,公办
烟台黄金职业学院,4137014570,山东省教育厅,山东省,烟台市,专科,民办
日照航海工程职业学院,4137014605,山东省教育厅,山东省,日照市,专科,民办
青岛工程职业学院,4137014666,山东省,山东省,青岛市,专科,公办
青岛幼儿师范高等专科学校,4137014688,山东省,山东省,青岛市,专科,公办
烟台幼儿师范高等专科学校,4137014689,山东省,山东省,烟台市,专科,公办
烟台文化旅游职业学院,4137014707,山东省,山东省,烟台市,专科,公办
临沂科技职业学院,4137014708,山东省,山东省,临沂市,专科,公办
青岛航空科技职业学院,4137014709,山东省教育厅,山东省,青岛市,专科,民办
潍坊环境工程职业学院,4137014710,山东省教育厅,山东省,潍坊市,专科,民办
滨州科技职业学院,4137014749,山东省教育厅,山东省,滨州市,专科,民办
华北水利水电大学,4141010078,河南省,河南省,郑州市,本科,公办
郑州大学,4141010459,河南省,河南省,郑州市,本科,公办
河南理工大学,4141010460,河南省,河南省,焦作市,本科,公办
郑州轻工业大学,4141010462,河南省,河南省,郑州市,本科,公办
河南工业大学,4141010463,河南省,河南省,郑州市,本科,公办
河南科技大学,4141010464,河南省,河南省,洛阳市,本科,公办
中原工学院,4141010465,河南省,河南省,郑州市,本科,公办
河南农业大学,4141010466,河南省,河南省,郑州市,本科,公办
河南科技学院,4141010467,河南省,河南省,新乡市,本科,公办
河南牧业经济学院,4141010469,河南省,河南省,郑州市,本科,公办
河南中医药大学,4141010471,河南省,河南省,郑州市,本科,公办
新乡医学院,4141010472,河南省,河南省,新乡市,本科,公办
河南大学,4141010475,河南省,河南省,开封市,本科,公办
河南师范大学,4141010476,河南省,河南省,新乡市,本科,公办
信阳师范学院,4141010477,河南省,河南省,信阳市,本科,公办
周口师范学院,4141010478,河南省,河南省,周口市,本科,公办
安阳师范学院,4141010479,河南省,河南省,安阳市,本科,公办
许昌学院,4141010480,河南省,河南省,许昌市,本科,公办
南阳师范学院,4141010481,河南省,河南省,南阳市,本科,公办
洛阳师范学院,4141010482,河南省,河南省,洛阳市,本科,公办
商丘师范学院,4141010483,河南省,河南省,商丘市,本科,公办
河南财经政法大学,4141010484,河南省,河南省,郑州市,本科,公办
郑州航空工业管理学院,4141010485,河南省,河南省,郑州市,本科,公办
黄淮学院,4141010918,河南省,河南省,驻马店市,本科,公办
平顶山学院,4141010919,河南省,河南省,平顶山市,本科,公办
郑州工程技术学院,4141011068,河南省,河南省,郑州市,本科,公办
洛阳理工学院,4141011070,河南省,河南省,洛阳市,本科,公办
新乡学院,4141011071,河南省,河南省,新乡市,本科,公办
信阳农林学院,4141011326,河南省,河南省,信阳市,本科,公办
河南工学院,4141011329,河南省,河南省,新乡市,本科,公办
安阳工学院,4141011330,河南省,河南省,安阳市,本科,公办
河南工程学院,4141011517,河南省,河南省,郑州市,本科,公办
河南财政金融学院,4141011652,河南省,河南省,郑州市,本科,公办
南阳理工学院,4141011653,河南省,河南省,南阳市,本科,公办
河南城建学院,4141011765,河南省,河南省,平顶山市,本科,公办
河南警察学院,4141011788,河南省,河南省,郑州市,本科,公办
黄河科技学院,4141011834,河南省教育厅,河南省,郑州市,本科,民办
铁道警察学院,4141012735,公安部,河南省,郑州市,本科,公办
郑州科技学院,4141012746,河南省教育厅,河南省,郑州市,本科,民办
郑州工业应用技术学院,4141012747,河南省教育厅,河南省,郑州市,本科,民办
郑州师范学院,4141012949,河南省,河南省,郑州市,本科,公办
郑州财经学院,4141013497,河南省教育厅,河南省,郑州市,本科,民办
黄河交通学院,4141013498,河南省教育厅,河南省,焦作市,本科,民办
商丘工学院,4141013500,河南省教育厅,河南省,商丘市,本科,民办
河南开封科技传媒学院,4141013501,河南省教育厅,河南省,开封市,本科,民办
中原科技学院,4141013502,河南省教育厅,河南省,郑州市,本科,民办
信阳学院,4141013503,河南省教育厅,河南省,信阳市,本科,民办
安阳学院,4141013504,河南省教育厅,河南省,安阳市,本科,民办
新乡医学院三全学院,4141013505,河南省教育厅,河南省,新乡市,本科,民办
新乡工程学院,4141013506,河南省教育厅,河南省,新乡市,本科,民办
郑州工商学院,4141013507,河南省教育厅,河南省,郑州市,本科,民办
郑州经贸学院,4141013508,河南省教育厅,河南省,郑州市,本科,民办
商丘学院,4141014003,河南省教育厅,河南省,商丘市,本科,民办
郑州商学院,4141014040,河南省教育厅,河南省,郑州市,本科,民办
河南科技职业大学,4141014169,河南省教育厅,河南省,周口市,本科,民办
郑州升达经贸管理学院,4141014333,河南省教育厅,河南省,郑州市,本科,民办
郑州西亚斯学院,4141014654,河南省教育厅,河南省,郑州市,本科,民办
河南职业技术学院,4141010824,河南省,河南省,郑州市,专科,公办
漯河职业技术学院,4141010835,河南省,河南省,漯河市,专科,公办
三门峡职业技术学院,4141010842,河南省,河南省,三门峡市,专科,公办
郑州铁路职业技术学院,4141010843,河南省,河南省,郑州市,专科,公办
开封大学,4141011069,河南省,河南省,开封市,专科,公办
焦作大学,4141011522,河南省,河南省,焦作市,专科,公办
濮阳职业技术学院,4141011787,河南省,河南省,濮阳市,专科,公办
郑州电力高等专科学校,4141011828,河南省,河南省,郑州市,专科,公办
黄河水利职业技术学院,4141012058,河南省,河南省,开封市,专科,公办
许昌职业技术学院,4141012067,河南省,河南省,许昌市,专科,公办
河南工业和信息化职业学院,4141012581,河南省,河南省,焦作市,专科,公办
河南水利与环境职业学院,4141012582,河南省,河南省,郑州市,专科,公办
商丘职业技术学院,4141012745,河南省,河南省,商丘市,专科,公办
平顶山工业职业技术学院,4141012748,河南省,河南省,平顶山市,专科,公办
周口职业技术学院,4141012750,河南省,河南省,周口市,专科,公办
济源职业技术学院,4141012768,河南省,河南省,济源市,专科,公办
河南司法警官职业学院,4141012781,河南省,河南省,郑州市,专科,公办
鹤壁职业技术学院,4141012793,河南省,河南省,鹤壁市,专科,公办
河南工业职业技术学院,4141012794,河南省,河南省,南阳市,专科,公办
郑州澍青医学高等专科学校,4141012948,河南省教育厅,河南省,郑州市,专科,民办
焦作师范高等专科学校,4141012950,河南省,河南省,焦作市,专科,公办
河南检察职业学院,4141013499,河南省,河南省,郑州市,专科,公办
河南质量工程职业学院,4141013564,河南省,河南省,平顶山市,专科,公办
郑州信息科技职业学院,4141013565,河南省,河南省,郑州市,专科,公办
漯河医学高等专科学校,4141013780,河南省,河南省,漯河市,专科,公办
南阳医学高等专科学校,4141013781,河南省,河南省,南阳市,专科,公办
商丘医学高等专科学校,4141013782,河南省,河南省,商丘市,专科,公办
郑州电子信息职业技术学院,4141013783,河南省教育厅,河南省,郑州市,专科,民办
信阳职业技术学院,4141013784,河南省,河南省,信阳市,专科,公办
嵩山少林武术职业学院,4141013785,河南省教育厅,河南省,郑州市,专科,民办
郑州工业安全职业学院,4141013786,河南省,河南省,郑州市,专科,公办
永城职业学院,4141013787,河南省,河南省,商丘市,专科,公办
河南经贸职业学院,4141013788,河南省,河南省,郑州市,专科,公办
河南交通职业技术学院,4141013789,河南省,河南省,郑州市,专科,公办
河南农业职业学院,4141013790,河南省,河南省,郑州市,专科,公办
郑州旅游职业学院,4141013791,河南省,河南省,郑州市,专科,公办
郑州职业技术学院,4141013792,河南省,河南省,郑州市,专科,公办
河南信息统计职业学院,4141013885,河南省,河南省,郑州市,专科,公办
河南林业职业学院,4141013889,河南省,河南省,洛阳市,专科,公办
河南工业贸易职业学院,4141013936,河南省,河南省,郑州市,专科,公办
郑州电力职业技术学院,4141014062,河南省教育厅,河南省,郑州市,专科,民办
河南建筑职业技术学院,4141014181,河南省,河南省,郑州市,专科,公办
漯河食品职业学院,4141014233,河南省教育厅,河南省,漯河市,专科,民办
郑州城市职业学院,4141014235,河南省教育厅,河南省,郑州市,专科,民办
安阳职业技术学院,4141014243,河南省,河南省,安阳市,专科,公办
新乡职业技术学院,4141014245,河南省,河南省,新乡市,专科,公办
驻马店职业技术学院,4141014251,河南省,河南省,驻马店市,专科,公办
焦作工贸职业学院,4141014300,河南省教育厅,河南省,焦作市,专科,民办
许昌陶瓷职业学院,4141014301,河南省教育厅,河南省,许昌市,专科,民办
郑州理工职业学院,4141014302,河南省教育厅,河南省,郑州市,专科,民办
郑州信息工程职业学院,4141014303,河南省教育厅,河南省,郑州市,专科,民办
长垣烹饪职业技术学院,4141014305,河南省教育厅,河南省,新乡市,专科,民办
开封文化艺术职业学院,4141014306,河南省,河南省,开封市,专科,公办
河南应用技术职业学院,4141014307,河南省,河南省,郑州市,专科,公办
河南艺术职业学院,4141014308,河南省,河南省,郑州市,专科,公办
河南机电职业学院,4141014348,河南省,河南省,郑州市,专科,公办
河南护理职业学院,4141014349,河南省,河南省,安阳市,专科,公办
许昌电气职业学院,4141014350,河南省,河南省,许昌市,专科,公办
信阳涉外职业技术学院,4141014351,河南省教育厅,河南省,信阳市,专科,民办
鹤壁汽车工程职业学院,4141014352,河南省教育厅,河南省,鹤壁市,专科,民办
南阳职业学院,4141014353,河南省教育厅,河南省,南阳市,专科,民办
郑州商贸旅游职业学院,4141014380,河南省教育厅,河南省,郑州市,专科,民办
河南推拿职业学院,4141014382,河南省,河南省,洛阳市,专科,公办
洛阳职业技术学院,4141014383,河南省,河南省,洛阳市,专科,公办
郑州幼儿师范高等专科学校,4141014391,河南省,河南省,郑州市,专科,公办
安阳幼儿师范高等专科学校,4141014392,河南省,河南省,安阳市,专科,公办
郑州黄河护理职业学院,4141014405,河南省教育厅,河南省,郑州市,专科,民办
河南医学高等专科学校,4141014466,河南省,河南省,郑州市,专科,公办
郑州财税金融职业学院,4141014478,河南省,河南省,郑州市,专科,公办
南阳农业职业学院,4141014479,河南省,河南省,南阳市,专科,公办
洛阳科技职业学院,4141014480,河南省教育厅,河南省,洛阳市,专科,民办
鹤壁能源化工职业学院,4141014529,河南省教育厅,河南省,鹤壁市,专科,民办
平顶山文化艺术职业学院,4141014530,河南省教育厅,河南省,平顶山市,专科,民办
濮阳医学高等专科学校,4141014597,河南省,河南省,濮阳市,专科,公办
驻马店幼儿师范高等专科学校,4141014598,河南省,河南省,驻马店市,专科,公办
三门峡社会管理职业学院,4141014606,河南省,河南省,三门峡市,专科,公办
河南轻工职业学院,4141014607,河南省,河南省,郑州市,专科,公办
河南测绘职业学院,4141014608,河南省,河南省,郑州市,专科,公办
信阳航空职业学院,4141014634,河南省教育厅,河南省,信阳市,专科,民办
郑州卫生健康职业学院,4141014635,河南省,河南省,郑州市,专科,公办
河南物流职业学院,4141014636,河南省,河南省,新乡市,专科,公办
河南地矿职业学院,4141014637,河南省,河南省,郑州市,专科,公办
郑州亚欧交通职业学院,4141014685,河南省教育厅,河南省,郑州市,专科,中外合作办学
河南女子职业学院,4141014711,河南省,河南省,新乡市,专科,公办
河南对外经济贸易职业学院,4141014712,河南省,河南省,开封市,专科,公办
濮阳石油化工职业技术学院,4141014713,河南省,河南省,濮阳市,专科,公办
南阳科技职业学院,4141014714,河南省,河南省,南阳市,专科,公办
兰考三农职业学院,4141014715,河南省,河南省,开封市,专科,公办
汝州职业技术学院,4141014716,河南省,河南省,平顶山市,专科,公办
林州建筑职业技术学院,4141014717,河南省教育厅,河南省,安阳市,专科,民办
郑州电子商务职业学院,4141014718,河南省教育厅,河南省,郑州市,专科,民办
郑州轨道工程职业学院,4141014719,河南省教育厅,河南省,郑州市,专科,民办
郑州体育职业学院,4141014720,河南省教育厅,河南省,郑州市,专科,民办
洛阳文化旅游职业学院,4141014750,河南省,河南省,洛阳市,专科,公办
周口文理职业学院,4141014751,河南省,河南省,周口市,专科,公办
信阳艺术职业学院,4141014752,河南省,河南省,信阳市,专科,公办
郑州城建职业学院,4141014753,河南省教育厅,河南省,郑州市,专科,民办
郑州医药健康职业学院,4141014754,河南省教育厅,河南省,郑州市,专科,民办
平顶山职业技术学院,4241050709,河南省,河南省,平顶山市,专科,公办
武汉大学,4142010486,教育部,湖北省,武汉市,本科,公办
华中科技大学,4142010487,教育部,湖北省,武汉市,本科,公办
武汉科技大学,4142010488,湖北省,湖北省,武汉市,本科,公办
长江大学,4142010489,湖北省,湖北省,荆州市,本科,公办
武汉工程大学,4142010490,湖北省,湖北省,武汉市,本科,公办
中国地质大学（武汉）,4142010491,教育部,湖北省,武汉市,本科,公办
武汉纺织大学,4142010495,湖北省,湖北省,武汉市,本科,公办
武汉轻工大学,4142010496,湖北省,湖北省,武汉市,本科,公办
武汉理工大学,4142010497,教育部,湖北省,武汉市,本科,公办
湖北工业大学,4142010500,湖北省,湖北省,武汉市,本科,公办
华中农业大学,4142010504,教育部,湖北省,武汉市,本科,公办
湖北中医药大学,4142010507,湖北省,湖北省,武汉市,本科,公办
华中师范大学,4142010511,教育部,湖北省,武汉市,本科,公办
湖北大学,4142010512,湖北省,湖北省,武汉市,本科,公办
湖北师范大学,4142010513,湖北省,湖北省,黄石市,本科,公办
黄冈师范学院,4142010514,湖北省,湖北省,黄冈市,本科,公办
湖北民族大学,4142010517,湖北省,湖北省,恩施土家族苗族自治州,本科,公办
汉江师范学院,4142010518,湖北省,湖北省,十堰市,本科,公办
湖北文理学院,4142010519,湖北省,湖北省,襄阳市,本科,公办
中南财经政法大学,4142010520,教育部,湖北省,武汉市,本科,公办
武汉体育学院,4142010522,湖北省,湖北省,武汉市,本科,公办
湖北美术学院,4142010523,湖北省,湖北省,武汉市,本科,公办
中南民族大学,4142010524,国家民委,湖北省,武汉市,本科,公办
湖北汽车工业学院,4142010525,湖北省,湖北省,十堰市,本科,公办
湖北工程学院,4142010528,湖北省,湖北省,孝感市,本科,公办
湖北理工学院,4142010920,湖北省,湖北省,黄石市,本科,公办
湖北科技学院,4142010927,湖北省,湖北省,咸宁市,本科,公办
湖北医药学院,4142010929,湖北省,湖北省,十堰市,本科,公办
江汉大学,4142011072,湖北省,湖北省,武汉市,本科,公办
三峡大学,4142011075,湖北省,湖北省,宜昌市,本科,公办
湖北警官学院,4142011332,湖北省,湖北省,武汉市,本科,公办
荆楚理工学院,4142011336,湖北省,湖北省,荆门市,本科,公办
武汉音乐学院,4142011524,湖北省,湖北省,武汉市,本科,公办
湖北经济学院,4142011600,湖北省,湖北省,武汉市,本科,公办
武汉商学院,4142011654,湖北省,湖北省,武汉市,本科,公办
武汉东湖学院,4142011798,湖北省教育厅,湖北省,武汉市,本科,民办
汉口学院,4142011800,湖北省教育厅,湖北省,武汉市,本科,民办
武昌首义学院,4142012309,湖北省教育厅,湖北省,武汉市,本科,民办
武昌理工学院,4142012310,湖北省教育厅,湖北省,武汉市,本科,民办
武汉生物工程学院,4142012362,湖北省教育厅,湖北省,武汉市,本科,民办
武汉晴川学院,4142013188,湖北省教育厅,湖北省,武汉市,本科,民办
湖北大学知行学院,4142013234,湖北省教育厅,湖北省,武汉市,本科,民办
武汉城市学院,4142013235,湖北省教育厅,湖北省,武汉市,本科,民办
三峡大学科技学院,4142013236,湖北省教育厅,湖北省,宜昌市,本科,民办
武汉文理学院,4142013237,湖北省教育厅,湖北省,武汉市,本科,民办
湖北工业大学工程技术学院,4142013238,湖北省教育厅,湖北省,武汉市,本科,民办
武汉工程大学邮电与信息工程学院,4142013239,湖北省教育厅,湖北省,武汉市,本科,民办
武汉纺织大学外经贸学院,4142013240,湖北省教育厅,湖北省,武汉市,本科,民办
武昌工学院,4142013241,湖北省教育厅,湖北省,武汉市,本科,民办
武汉工商学院,4142013242,湖北省教育厅,湖北省,武汉市,本科,民办
荆州学院,4142013245,湖北省教育厅,湖北省,荆州市,本科,民办
长江大学文理学院,4142013246,湖北省教育厅,湖北省,荆州市,本科,民办
湖北商贸学院,4142013247,湖北省教育厅,湖北省,武汉市,本科,民办
湖北汽车工业学院科技学院,4142013248,湖北省教育厅,湖北省,十堰市,本科,民办
湖北医药学院药护学院,4142013249,湖北省教育厅,湖北省,十堰市,本科,民办
湖北恩施学院,4142013250,湖北省教育厅,湖北省,恩施土家族苗族自治州,本科,民办
湖北经济学院法商学院,4142013251,湖北省教育厅,湖北省,武汉市,本科,民办
武汉体育学院体育科技学院,4142013253,湖北省教育厅,湖北省,武汉市,本科,民办
湖北师范大学文理学院,4142013256,湖北省教育厅,湖北省,黄石市,本科,民办
湖北文理学院理工学院,4142013257,湖北省教育厅,湖北省,襄阳市,本科,民办
湖北工程学院新技术学院,4142013258,湖北省教育厅,湖北省,孝感市,本科,民办
文华学院,4142013262,湖北省教育厅,湖北省,武汉市,本科,民办
武汉学院,4142013634,湖北省教育厅,湖北省,武汉市,本科,民办
武汉工程科技学院,4142013664,湖北省教育厅,湖北省,武汉市,本科,民办
武汉华夏理工学院,4142013666,湖北省教育厅,湖北省,武汉市,本科,民办
武汉传媒学院,4142013686,湖北省教育厅,湖北省,武汉市,本科,民办
武汉设计工程学院,4142014035,湖北省教育厅,湖北省,武汉市,本科,民办
湖北第二师范学院,4142014099,湖北省,湖北省,武汉市,本科,公办
武汉职业技术学院,4142010834,湖北省,湖北省,武汉市,专科,公办
黄冈职业技术学院,4142010955,湖北省,湖北省,黄冈市,专科,公办
长江职业学院,4142010956,湖北省,湖北省,武汉市,专科,公办
荆州理工职业学院,4142011074,湖北省,湖北省,荆州市,专科,公办
湖北工业职业技术学院,4142011334,湖北省,湖北省,十堰市,专科,公办
鄂州职业大学,4142011335,湖北省,湖北省,鄂州市,专科,公办
武汉城市职业学院,4142011796,湖北省,湖北省,武汉市,专科,公办
湖北职业技术学院,4142012051,湖北省,湖北省,孝感市,专科,公办
武汉船舶职业技术学院,4142012052,湖北省,湖北省,武汉市,专科,公办
恩施职业技术学院,4142012347,湖北省,湖北省,恩施土家族苗族自治州,专科,公办
襄阳职业技术学院,4142012354,湖北省,湖北省,襄阳市,专科,公办
武汉工贸职业学院,4142012369,湖北省教育厅,湖北省,武汉市,专科,民办
荆州职业技术学院,4142012737,湖北省,湖北省,荆州市,专科,公办
武汉工程职业技术学院,4142012738,湖北省,湖北省,武汉市,专科,公办
仙桃职业学院,4142012740,湖北省,湖北省,仙桃市,专科,公办
湖北轻工职业技术学院,4142012744,湖北省,湖北省,武汉市,专科,公办
湖北交通职业技术学院,4142012752,湖北省,湖北省,武汉市,专科,公办
湖北中医药高等专科学校,4142012951,湖北省,湖北省,荆州市,专科,公办
武汉航海职业技术学院,4142012952,湖北省,湖北省,武汉市,专科,公办
武汉铁路职业技术学院,4142012977,湖北省,湖北省,武汉市,专科,公办
武汉软件工程职业学院,4142012978,湖北省,湖北省,武汉市,专科,公办
湖北三峡职业技术学院,4142012979,湖北省,湖北省,宜昌市,专科,公办
随州职业技术学院,4142012980,湖北省,湖北省,随州市,专科,公办
武汉电力职业技术学院,4142012981,湖北省,湖北省,武汉市,专科,公办
湖北水利水电职业技术学院,4142012982,湖北省,湖北省,武汉市,专科,公办
湖北城市建设职业技术学院,4142012983,湖北省,湖北省,武汉市,专科,公办
武汉警官职业学院,4142012984,湖北省,湖北省,武汉市,专科,公办
湖北生物科技职业学院,4142012985,湖北省,湖北省,武汉市,专科,公办
湖北开放职业学院,4142012986,湖北省教育厅,湖北省,武汉市,专科,民办
武汉科技职业学院,4142012987,湖北省教育厅,湖北省,武汉市,专科,民办
武汉外语外事职业学院,4142012988,湖北省教育厅,湖北省,武汉市,专科,民办
武汉信息传播职业技术学院,4142012989,湖北省教育厅,湖北省,武汉市,专科,民办
武昌职业学院,4142012990,湖北省教育厅,湖北省,武汉市,专科,民办
武汉商贸职业学院,4142012991,湖北省教育厅,湖北省,武汉市,专科,民办
湖北艺术职业学院,4142013263,湖北省,湖北省,武汉市,专科,公办
武汉交通职业学院,4142013264,湖北省,湖北省,武汉市,专科,公办
咸宁职业技术学院,4142013265,湖北省,湖北省,咸宁市,专科,公办
长江工程职业技术学院,4142013266,湖北省,湖北省,武汉市,专科,公办
江汉艺术职业学院,4142013793,湖北省,湖北省,潜江市,专科,公办
武汉民政职业学院,4142013796,湖北省,湖北省,武汉市,专科,公办
湖北黄冈应急管理职业技术学院,4142013797,湖北省,湖北省,黄冈市,专科,公办
湖北财税职业学院,4142013798,湖北省,湖北省,武汉市,专科,公办
黄冈科技职业学院,4142013799,湖北省教育厅,湖北省,黄冈市,专科,民办
湖北国土资源职业学院,4142013800,湖北省,湖北省,武汉市,专科,公办
湖北生态工程职业技术学院,4142013801,湖北省,湖北省,武汉市,专科,公办
三峡电力职业学院,4142014061,湖北省,湖北省,宜昌市,专科,公办
湖北科技职业学院,4142014119,湖北省,湖北省,武汉市,专科,公办
湖北青年职业学院,4142014120,湖北省,湖北省,武汉市,专科,公办
湖北工程职业学院,4142014197,湖北省,湖北省,黄石市,专科,公办
三峡旅游职业技术学院,4142014258,湖北省,湖北省,宜昌市,专科,公办
天门职业学院,4142014355,湖北省,湖北省,天门市,专科,公办
湖北体育职业学院,4142014356,湖北省,湖北省,武汉市,专科,公办
襄阳汽车职业技术学院,4142014357,湖北省,湖北省,襄阳市,专科,公办
湖北幼儿师范高等专科学校,4142014467,湖北省,湖北省,武汉市,专科,公办
湖北铁道运输职业学院,4142014553,湖北省,湖北省,武汉市,专科,公办
武汉海事职业学院,4142014554,湖北省,湖北省,武汉市,专科,公办
长江艺术工程职业学院,4142014555,湖北省教育厅,湖北省,荆州市,专科,民办
荆门职业学院,4142014571,湖北省,湖北省,荆门市,专科,公办
武汉铁路桥梁职业学院,4142014590,湖北省,湖北省,武汉市,专科,公办
武汉光谷职业学院,4142014591,湖北省教育厅,湖北省,武汉市,专科,民办
湖北健康职业学院,4142014721,湖北省教育厅,湖北省,咸宁市,专科,民办
湖北孝感美珈职业学院,4142014755,湖北省教育厅,湖北省,孝感市,专科,民办
湘潭大学,4143010530,湖南省,湖南省,湘潭市,本科,公办
吉首大学,4143010531,湖南省,湖南省,湘西土家族苗族自治州,本科,公办
湖南大学,4143010532,教育部,湖南省,长沙市,本科,公办
中南大学,4143010533,教育部,湖南省,长沙市,本科,公办
湖南科技大学,4143010534,湖南省,湖南省,湘潭市,本科,公办
长沙理工大学,4143010536,湖南省,湖南省,长沙市,本科,公办
湖南农业大学,4143010537,湖南省,湖南省,长沙市,本科,公办
中南林业科技大学,4143010538,湖南省,湖南省,长沙市,本科,公办
湖南中医药大学,4143010541,湖南省,湖南省,长沙市,本科,公办
湖南师范大学,4143010542,湖南省,湖南省,长沙市,本科,公办
湖南理工学院,4143010543,湖南省,湖南省,岳阳市,本科,公办
湘南学院,4143010545,湖南省,湖南省,郴州市,本科,公办
衡阳师范学院,4143010546,湖南省,湖南省,衡阳市,本科,公办
邵阳学院,4143010547,湖南省,湖南省,邵阳市,本科,公办
怀化学院,4143010548,湖南省,湖南省,怀化市,本科,公办
湖南文理学院,4143010549,湖南省,湖南省,常德市,本科,公办
湖南科技学院,4143010551,湖南省,湖南省,永州市,本科,公办
湖南人文科技学院,4143010553,湖南省,湖南省,娄底市,本科,公办
湖南工商大学,4143010554,湖南省,湖南省,长沙市,本科,公办
南华大学,4143010555,湖南省,湖南省,衡阳市,本科,公办
长沙医学院,4143010823,湖南省教育厅,湖南省,长沙市,本科,民办
长沙学院,4143011077,湖南省,湖南省,长沙市,本科,公办
湖南工程学院,4143011342,湖南省,湖南省,湘潭市,本科,公办
湖南城市学院,4143011527,湖南省,湖南省,益阳市,本科,公办
湖南工学院,4143011528,湖南省,湖南省,衡阳市,本科,公办
湖南财政经济学院,4143011532,湖南省,湖南省,长沙市,本科,公办
湖南警察学院,4143011534,湖南省,湖南省,长沙市,本科,公办
湖南工业大学,4143011535,湖南省,湖南省,株洲市,本科,公办
湖南女子学院,4143011538,湖南省,湖南省,长沙市,本科,公办
湖南第一师范学院,4143012034,湖南省,湖南省,长沙市,本科,公办
湖南医药学院,4143012214,湖南省,湖南省,怀化市,本科,公办
湖南涉外经济学院,4143012303,湖南省教育厅,湖南省,长沙市,本科,民办
湘潭大学兴湘学院,4143012599,湖南省教育厅,湖南省,湘潭市,本科,民办
湖南工业大学科技学院,4143012604,湖南省教育厅,湖南省,株洲市,本科,民办
湖南科技大学潇湘学院,4143012649,湖南省教育厅,湖南省,湘潭市,本科,民办
南华大学船山学院,4143012650,湖南省教育厅,湖南省,衡阳市,本科,民办
湘潭理工学院,4143012651,湖南省教育厅,湖南省,湘潭市,本科,民办
湖南师范大学树达学院,4143012652,湖南省教育厅,湖南省,长沙市,本科,民办
湖南农业大学东方科技学院,4143012653,湖南省教育厅,湖南省,长沙市,本科,民办
中南林业科技大学涉外学院,4143012656,湖南省教育厅,湖南省,长沙市,本科,民办
湖南文理学院芙蓉学院,4143012657,湖南省教育厅,湖南省,常德市,本科,民办
湖南理工学院南湖学院,4143012658,湖南省教育厅,湖南省,岳阳市,本科,民办
衡阳师范学院南岳学院,4143012659,湖南省教育厅,湖南省,衡阳市,本科,民办
湖南工程学院应用技术学院,4143012660,湖南省教育厅,湖南省,湘潭市,本科,民办
湖南中医药大学湘杏学院,4143012661,湖南省教育厅,湖南省,长沙市,本科,民办
吉首大学张家界学院,4143012662,湖南省教育厅,湖南省,张家界市,本科,民办
长沙理工大学城南学院,4143013635,湖南省教育厅,湖南省,长沙市,本科,民办
长沙师范学院,4143013806,湖南省,湖南省,长沙市,本科,公办
湖南应用技术学院,4143013809,湖南省教育厅,湖南省,常德市,本科,民办
湖南信息学院,4143013836,湖南省教育厅,湖南省,长沙市,本科,民办
湖南交通工程学院,4143013924,湖南省教育厅,湖南省,衡阳市,本科,民办
湖南软件职业技术大学,4143013925,湖南省教育厅,湖南省,湘潭市,本科,民办
湘中幼儿师范高等专科学校,3643000496,湖南省,湖南省,邵阳市,专科,公办
长沙民政职业技术学院,4143010827,湖南省,湖南省,长沙市,专科,公办
湖南工业职业技术学院,4143010830,湖南省,湖南省,长沙市,专科,公办
株洲师范高等专科学校,4143010836,湖南省,湖南省,株洲市,专科,公办
湖南信息职业技术学院,4143010865,湖南省,湖南省,长沙市,专科,公办
湖南税务高等专科学校,4143011601,湖南省,湖南省,长沙市,专科,公办
湖南冶金职业技术学院,4143011604,湖南省,湖南省,株洲市,专科,公办
长沙航空职业技术学院,4143012055,空军装备部,湖南省,长沙市,专科,公办
湖南大众传媒职业技术学院,4143012300,湖南省,湖南省,长沙市,专科,公办
永州职业技术学院,4143012301,湖南省,湖南省,永州市,专科,公办
湖南铁道职业技术学院,4143012302,湖南省,湖南省,株洲市,专科,公办
湖南科技职业学院,4143012304,湖南省,湖南省,长沙市,专科,公办
湖南生物机电职业技术学院,4143012343,湖南省,湖南省,长沙市,专科,公办
湖南交通职业技术学院,4143012397,湖南省,湖南省,长沙市,专科,公办
湖南商务职业技术学院,4143012401,湖南省,湖南省,长沙市,专科,公办
湖南体育职业学院,4143012423,湖南省,湖南省,长沙市,专科,公办
湖南工程职业技术学院,4143012425,湖南省,湖南省,长沙市,专科,公办
保险职业学院,4143012596,湖南省,湖南省,长沙市,专科,公办
湖南外贸职业学院,4143012597,湖南省,湖南省,长沙市,专科,公办
